Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,210.56667,0.0,71.25,67.0,752.56,0.007083333,0.039707072,64.788,0.8,Nov,2,2,4,13,Returning_Visitor,False,False
9.0,52.666668,14.0,410.5,195.0,268.4,0.005046115,0.011186186,30.872272,0.8,Sep,6,2,1,2,Returning_Visitor,False,False
8.0,84.0,0.0,26.5,351.0,2076.9666,0.025925927,0.028728532,1.4019492,0.4,May,6,7,7,11,Returning_Visitor,False,False
19.0,42.2,0.0,197.41667,67.0,1916.8738,0.027586207,0.041167133,68.91364,0.0,May,6,2,7,13,Returning_Visitor,False,False
0.0,62.142857,0.0,160.0,328.0,1441.637,0.011481481,0.029829932,19.92585,0.8,Nov,6,10,4,18,New_Visitor,False,False
2.0,93.8,0.0,164.5,222.0,231.5,0.07210884,0.009761905,1.9124222,0.8,June,6,2,7,18,Returning_Visitor,False,False
3.0,137.56667,0.0,64.4,0.0,3424.5833,0.003827751,0.031102505,21.093922,0.0,June,3,2,3,18,Returning_Visitor,False,False
8.0,25.7,14.0,133.0,220.0,101.0,0.003601695,0.023015874,44.612,0.0,May,2,2,7,13,Returning_Visitor,False,False
9.0,52.0,0.0,74.6,271.0,178.59,0.011897436,0.030621469,65.988,0.0,May,6,7,4,11,Returning_Visitor,False,False
6.0,114.2,0.0,102.75,162.0,3421.5757,0.015873017,0.02462704,17.1525,0.8,Nov,2,6,7,11,Returning_Visitor,False,False
8.0,324.3,10.0,929.0,176.0,864.4583,0.017761849,0.026238576,25.533005,0.8,June,6,2,2,3,Returning_Visitor,False,False
20.0,368.4,8.0,29.5,237.0,749.8,0.005649718,0.039074074,32.222523,0.0,June,6,7,8,20,New_Visitor,False,False
8.0,31.2,8.0,110.25,6.0,472.75238,0.005228758,0.009511278,8.5671425,0.0,May,6,2,7,3,New_Visitor,False,False
5.0,135.25,0.0,1005.4,2.0,341.36667,0.008325792,0.014537746,32.222523,0.0,Sep,6,2,7,8,Returning_Visitor,False,False
7.0,369.33334,0.0,55.4,385.0,669.93335,0.019984314,0.019565217,11.595225,0.8,May,2,6,9,3,Returning_Visitor,False,False
5.0,176.48901,0.0,120.666664,122.0,124.958336,0.004022989,0.011607143,15.329102,0.0,Nov,6,2,7,18,Returning_Visitor,False,False
3.0,101.5,0.0,163.66667,292.0,1904.1833,0.02672811,0.0203125,4.9702196,0.8,Nov,3,7,7,10,Returning_Visitor,False,False
23.0,770.7389,0.0,57.0,256.0,346.56668,0.006586826,0.020537633,5.1680994,0.0,Nov,1,7,7,3,Returning_Visitor,False,False
3.0,27.333334,0.0,97.166664,501.0,851.0,0.007264957,0.02344794,33.502113,0.8,May,6,2,7,3,New_Visitor,False,False
0.0,123.75,0.0,696.8333,686.0,7243.6494,0.002554278,0.015734958,6.017564,0.8,Sep,6,2,3,3,Returning_Visitor,False,False
3.0,64.666664,0.0,20.0,61.0,760.619,0.009340659,0.02078853,62.77367,0.0,May,6,2,3,3,New_Visitor,False,False
23.0,611.04706,0.0,2256.9167,29.0,1283.0526,0.006666667,0.03291246,7.108148,0.8,June,6,6,7,11,Returning_Visitor,False,False
9.0,34.5,0.0,101.7,141.0,1243.5,0.002406417,0.039506175,4.4280524,0.0,Sep,6,2,8,3,Returning_Visitor,False,False
0.0,580.2,0.0,204.34666,339.0,1207.0,0.08695652,0.011333333,25.765987,0.0,Nov,6,6,3,18,Returning_Visitor,False,False
5.0,169.88333,10.0,1830.5,686.0,1948.0884,0.005853659,0.005446194,23.004595,0.0,May,1,2,7,3,Returning_Visitor,False,False
0.0,130.55,8.0,295.4,120.0,8591.592,0.008897485,0.016051967,13.91047,0.8,Sep,2,2,3,3,Returning_Visitor,False,False
6.0,92.75,0.0,108.3,161.0,501.76666,0.004731183,0.05284091,17.222818,0.0,Sep,2,2,3,2,Returning_Visitor,False,False
6.0,245.16667,0.0,449.33334,262.0,3154.971,0.007843137,0.0345,17.1525,0.0,Sep,2,2,3,10,Returning_Visitor,False,False
6.0,79.1,0.0,191.0,123.0,1822.8667,0.008695652,0.017284445,6.3286934,0.0,June,6,7,3,11,Returning_Visitor,False,False
20.0,199.45627,0.0,636.75,59.0,887.0,0.004385217,0.018478261,3.582981,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
0.0,23.0,14.0,201.0,292.0,2807.1648,0.002554278,0.04386447,3.099,0.0,Nov,1,7,7,18,Returning_Visitor,False,False
3.0,227.48,8.0,29.5,248.0,427.81668,0.01827957,0.0475,29.90282,0.0,June,2,2,7,19,Returning_Visitor,False,False
8.0,81.0,10.0,58.95238,162.0,1085.25,0.018974358,0.014848485,14.983334,0.0,May,3,7,7,3,Returning_Visitor,False,False
5.0,724.0,0.0,71.0,86.0,670.0,0.003555556,0.0064,3.919127,0.0,May,6,2,8,18,Returning_Visitor,False,False
5.0,129.5,10.0,160.0,248.0,2653.5,0.014583333,0.037931032,128.46869,0.0,June,1,2,8,18,Returning_Visitor,False,False
0.0,98.85,14.0,251.66667,240.0,348.85,0.007586207,0.011134752,10.129596,0.0,Sep,2,2,8,11,Returning_Visitor,False,False
0.0,144.0,10.0,100.1,255.0,376.0,0.002197802,0.05757576,33.440556,0.0,June,6,7,7,20,Returning_Visitor,False,False
5.0,378.75,10.0,154.83333,188.0,360.54166,0.002654867,0.01624838,24.547064,0.8,Nov,3,10,8,7,Returning_Visitor,False,False
3.0,221.5,0.0,136.5,42.0,139.43333,0.008914729,0.038333334,27.192984,0.8,May,6,2,3,20,Returning_Visitor,False,False
12.0,261.1619,14.0,96.333336,343.0,1052.4,0.005228758,0.06425926,13.60512,0.8,Nov,1,2,8,9,Returning_Visitor,False,False
0.0,109.57143,0.0,182.2,248.0,369.0,0.01294547,0.007668232,22.03277,0.0,Nov,2,2,7,11,Returning_Visitor,False,False
9.0,299.63333,8.0,214.16667,207.0,1593.5834,0.001169591,0.021527778,6.6249475,0.8,June,6,7,7,19,Returning_Visitor,False,False
3.0,42.4,0.0,34.5,84.0,4304.3667,0.002556818,0.013745704,177.77145,0.0,Sep,6,2,4,9,Returning_Visitor,False,False
6.0,84.333336,10.0,223.15,33.0,1616.5482,0.001149425,0.016080586,83.93274,0.8,June,1,6,7,2,Returning_Visitor,False,False
5.0,61.65,10.0,450.0,247.0,2903.7644,0.011455734,0.01875,5.6772866,0.8,June,6,7,1,19,Returning_Visitor,False,False
12.0,28.125,0.0,437.5,2.0,182.41667,0.002631579,0.02563492,9.163038,0.0,June,3,2,7,2,Returning_Visitor,False,False
5.0,450.4,1.0,6.5,256.0,2268.9006,0.004807692,0.042311136,25.12339,0.8,Nov,3,2,3,15,Returning_Visitor,False,False
13.0,164.06667,0.0,232.8,429.0,2293.4902,0.018518519,0.06,12.552207,0.0,Nov,6,2,1,18,Returning_Visitor,False,False
6.0,230.1,0.0,1220.0,195.0,3087.0,0.017156864,0.034935895,12.552207,0.8,Nov,3,2,4,13,Returning_Visitor,False,False
3.0,92.75,0.0,42.2,248.0,15.6,0.008695652,0.047074076,48.730812,0.8,Nov,6,2,8,3,Returning_Visitor,False,False
3.0,112.75,14.0,174.0,127.0,4554.693,0.004819277,0.005699436,5.304,0.8,Nov,6,7,4,11,Returning_Visitor,False,False
9.0,102.166664,0.0,121.0,193.0,11257.108,0.007123288,0.05617284,19.381819,0.0,Oct,6,2,3,11,Returning_Visitor,False,False
20.0,188.83333,14.0,229.8,93.0,3391.6858,0.017567568,0.027179487,17.476715,0.0,Sep,6,2,8,11,Returning_Visitor,False,False
3.0,143.16667,14.0,384.0,141.0,2056.107,0.004883721,0.000589971,109.176,0.8,Sep,2,2,3,15,Returning_Visitor,False,False
6.0,98.26667,14.0,97.166664,222.0,5947.971,0.036538463,0.006700972,42.221504,0.8,Nov,2,2,7,20,Returning_Visitor,False,False
3.0,504.28333,0.0,1467.0,221.0,516.5,0.007843137,0.016892552,15.400423,0.0,Nov,3,7,8,13,Returning_Visitor,False,False
20.0,60.083332,14.0,103.0,193.0,259.75,0.004421769,0.001428571,140.66214,0.8,Nov,3,2,3,8,Returning_Visitor,False,False
0.0,125.166664,0.0,4.0,256.0,1770.8,0.027272727,0.024774775,4.25425,0.0,June,2,10,9,2,Returning_Visitor,False,False
21.0,231.9,8.0,201.4,225.0,529.7024,0.010550214,0.00428729,3.8686333,0.8,June,2,2,2,3,Returning_Visitor,False,False
27.0,190.28572,8.0,585.625,186.0,943.25,0.018285714,0.06587302,14.167392,0.8,Nov,6,2,1,7,Returning_Visitor,False,False
20.0,432.58334,0.0,22.133333,75.0,48.5,0.011538462,0.17777778,27.741772,0.4,Oct,3,7,8,20,Returning_Visitor,False,False
20.0,975.75,8.0,39.25,127.0,35.666668,0.01909091,0.0443605,32.897015,0.0,Nov,1,7,7,8,Returning_Visitor,False,False
8.0,25.5,0.0,929.0,76.0,6975.887,0.012926829,0.04517007,48.864,0.0,Nov,6,2,8,18,Returning_Visitor,False,False
3.0,11.888889,0.0,1193.125,195.0,1571.1238,0.002631579,0.032225683,4.856377,0.0,June,6,7,7,9,Returning_Visitor,False,False
6.0,112.960785,10.0,62.75,146.0,914.1667,0.003205128,0.02045045,64.6,0.8,Nov,2,10,7,15,Returning_Visitor,False,False
9.0,91.666664,0.0,136.0,72.0,5246.435,0.031578947,0.023901833,7.1030207,0.2,May,6,10,3,15,Returning_Visitor,False,False
0.0,470.0,0.0,251.5,61.0,1142.1958,0.010009921,0.042666666,23.82325,0.0,June,6,2,3,9,Returning_Visitor,False,False
8.0,114.0,0.0,54.0,195.0,4838.294,0.000531915,0.021754386,27.077917,0.8,June,3,6,3,18,Returning_Visitor,False,False
23.0,30.3,0.0,909.25,127.0,1586.3334,0.000645161,0.007997558,3.6637778,0.4,May,6,6,7,3,New_Visitor,False,False
9.0,115.083336,0.0,327.0,83.0,330.0,0.035714287,0.022170544,106.25252,0.8,Sep,6,2,4,2,Returning_Visitor,False,False
3.0,85.25,1.0,24.5,102.0,643.43335,0.008357771,0.01829932,25.533005,0.0,Nov,6,2,4,3,Returning_Visitor,False,False
6.0,154.0,0.0,387.5,271.0,81.7,0.006722689,0.006805318,2.3043225,0.0,Nov,3,6,3,9,Returning_Visitor,False,False
5.0,1040.25,0.0,136.5,256.0,1586.3334,0.005185185,0.041269843,3.4781356,0.8,Nov,3,2,4,2,Returning_Visitor,False,False
6.0,129.36,0.0,376.5,194.0,3068.063,0.009302326,0.017460316,19.619799,0.0,May,2,2,4,3,Returning_Visitor,False,False
3.0,47.666668,8.0,129.75,222.0,1086.1786,0.008333333,0.016427739,2.982411,0.8,Sep,6,7,9,11,Returning_Visitor,False,False
8.0,88.0,1.0,97.166664,686.0,352.41666,0.028253969,0.011842105,20.139076,0.4,Oct,3,2,4,3,Returning_Visitor,False,False
27.0,395.70834,0.0,44.5,33.0,890.0,0.002197802,0.015248796,42.221504,0.0,May,6,2,4,18,Returning_Visitor,False,False
0.0,243.0,0.0,298.33334,86.0,1391.3833,0.00610687,0.034895834,51.176,0.8,Nov,2,2,7,11,Returning_Visitor,False,False
3.0,209.375,10.0,129.75,217.0,4339.534,0.005664488,0.061313774,9.930187,0.8,Sep,6,7,7,3,Returning_Visitor,False,False
3.0,125.166664,14.0,48.5,84.0,197.33333,0.014516129,0.022008376,31.991814,0.8,June,8,2,1,11,Returning_Visitor,False,False
23.0,125.166664,1.0,278.0,414.0,3008.124,0.039285716,0.021935483,5.7908955,0.0,Nov,8,2,7,15,New_Visitor,False,False
3.0,437.3913,10.0,294.6,240.0,98.0,0.018974358,0.018487396,44.734665,0.0,Nov,3,6,8,3,Returning_Visitor,False,False
9.0,38.305557,0.0,15.2,80.0,332.29166,0.003164557,0.017133957,10.573267,0.0,June,1,2,1,2,Returning_Visitor,False,False
9.0,311.1361,0.0,399.33334,304.0,639.49335,0.015151515,0.014582448,48.864,0.8,May,6,6,7,3,Returning_Visitor,False,False
20.0,356.5,8.0,665.5,255.0,810.8333,0.007751938,0.018181818,19.4281,0.4,Sep,2,2,7,2,Returning_Visitor,False,False
2.0,211.5,0.0,29.5,391.0,1742.3252,0.003225806,0.034166668,67.02771,0.8,Nov,3,10,1,15,Returning_Visitor,False,False
8.0,203.28,10.0,404.0,67.0,464.58334,0.001780415,0.02462704,9.509493,0.4,June,3,10,7,13,Returning_Visitor,False,False
11.0,115.583336,10.0,278.0,108.0,269.25,0.12,0.031399947,28.801197,0.4,Nov,1,7,4,8,Returning_Visitor,False,False
9.0,201.5,14.0,271.25,83.0,189.2,0.023134328,0.03034188,2.5540714,0.8,Sep,6,7,4,9,Returning_Visitor,False,False
21.0,76.25,0.0,22.133333,222.0,3275.8738,0.005664488,0.024489796,3.9782765,0.8,May,6,7,2,18,Returning_Visitor,False,False
20.0,175.33333,0.0,227.25,102.0,302.0,0.011461988,0.02883646,36.654446,0.8,Sep,1,2,8,13,Returning_Visitor,False,False
3.0,294.07053,14.0,17.333334,326.0,3309.4487,0.011455734,0.016080586,24.547064,0.0,Nov,3,2,7,10,Returning_Visitor,False,False
0.0,5.5,0.0,47.0,339.0,1441.637,0.002554278,0.007471264,10.067435,0.0,June,2,2,7,3,Returning_Visitor,False,False
6.0,70.4,14.0,276.08,102.0,2725.0,0.011481481,0.024719927,23.664587,0.0,Sep,3,10,7,20,Returning_Visitor,False,False
23.0,107.0,1.0,85.14,126.0,958.25,0.001699507,0.007471264,44.612,0.0,Sep,6,2,2,13,Returning_Visitor,False,False
3.0,38.6,0.0,199.1,193.0,1138.5,0.002631579,0.01590909,52.034634,0.0,Nov,6,2,7,2,Returning_Visitor,False,False
19.0,57.0,0.0,227.25,227.0,1423.8334,0.027642276,0.009471471,32.222523,0.0,Sep,2,6,8,9,Returning_Visitor,False,False
3.0,509.83334,0.0,51.5,51.0,754.31946,0.032,0.003773585,0.0,0.0,Nov,6,2,2,15,Returning_Visitor,False,False
2.0,46.5,8.0,38.9,221.0,75.4,0.027222222,0.020148948,10.129596,0.8,Nov,2,7,3,18,Returning_Visitor,False,False
12.0,98.26667,14.0,696.2,501.0,1570.5,0.002666667,0.037464388,25.484,0.4,Nov,1,2,4,2,New_Visitor,False,False
12.0,86.328575,14.0,37.833332,397.0,2054.1143,0.005309735,0.037894737,50.81418,0.8,May,2,7,8,3,Returning_Visitor,False,False
0.0,242.63333,0.0,50.2,245.0,341.25,0.004421769,0.03275862,13.818527,0.8,June,6,2,7,3,Returning_Visitor,False,False
3.0,145.5,0.0,909.25,221.0,76.5,0.004081633,0.03030303,23.4154,0.8,May,6,10,7,2,Returning_Visitor,False,False
5.0,204.09525,0.0,147.0,194.0,242.45,0.007783883,0.05837037,42.745903,0.8,May,6,6,4,18,Returning_Visitor,False,False
20.0,25.4,0.0,212.8,75.0,438.33334,0.058550727,0.028162394,75.27713,0.8,Oct,3,7,8,7,Returning_Visitor,False,False
5.0,252.8,10.0,29.5,59.0,2199.52,0.001273885,0.026328772,11.773674,0.8,Oct,3,2,2,15,Returning_Visitor,False,False
0.0,213.97223,0.0,243.5,120.0,136.66667,0.03030303,0.048,11.37726,0.0,May,6,6,4,11,Returning_Visitor,False,False
5.0,699.0,14.0,1005.4,102.0,3414.875,0.002959159,0.005222734,6.2829046,0.8,Sep,3,2,1,8,Returning_Visitor,False,False
9.0,123.5,8.0,230.7,128.0,631.0857,0.017534722,0.002197802,25.533005,0.0,Oct,1,2,3,8,Returning_Visitor,False,False
3.0,22.9,0.0,521.9792,67.0,1148.5,0.003658537,0.022173913,9.139761,0.4,May,6,2,2,3,Returning_Visitor,False,False
19.0,265.04333,1.0,148.0,195.0,544.1,0.008333333,0.033524994,3.4781356,0.0,Nov,3,6,4,18,Returning_Visitor,False,False
10.0,86.388885,8.0,719.0,33.0,1345.1367,0.000668896,0.032699168,72.302086,0.0,June,3,7,7,3,Returning_Visitor,False,False
9.0,84.55,0.0,148.1,95.0,33.2,0.008939014,0.014736842,23.510248,0.0,Nov,6,2,7,3,Returning_Visitor,False,False
0.0,57.0,0.0,395.0,106.0,1191.6167,0.003477744,0.03338624,3.1796665,0.8,Nov,6,7,3,3,Returning_Visitor,False,False
9.0,37.5,0.0,201.0,517.0,32.2,0.006479313,0.028846154,13.781508,0.8,Nov,3,6,1,20,Returning_Visitor,False,False
0.0,213.32143,0.0,121.0,290.0,56.0,0.008759124,0.010971792,27.616156,0.0,Sep,2,6,4,15,Returning_Visitor,False,False
0.0,356.5,0.0,559.0833,207.0,1409.5336,0.01607143,0.021069182,19.63031,0.8,Oct,3,7,1,8,Returning_Visitor,False,False
6.0,216.25,1.0,147.0,439.0,154.21666,0.001168385,0.01587654,35.0928,0.0,Nov,1,7,7,11,Returning_Visitor,False,False
6.0,356.675,0.0,384.0,449.0,6560.0073,0.007452575,0.024656642,6.8317924,0.0,Nov,3,2,7,3,Returning_Visitor,False,False
6.0,81.6,0.0,518.8,221.0,1764.18,0.013978495,0.029074728,52.284912,0.0,Nov,3,5,7,3,Returning_Visitor,False,False
20.0,25.0,0.0,365.25,686.0,322.75,0.008313228,0.030151514,27.192984,0.8,Nov,6,2,1,10,Returning_Visitor,False,False
3.0,667.25,0.0,123.333336,226.0,1873.5894,0.01027027,0.005695387,19.4281,0.8,June,3,2,1,9,Returning_Visitor,False,False
5.0,154.2,0.0,459.0,2.0,2495.615,0.018518519,0.006942149,10.129596,0.0,Nov,3,7,7,8,Returning_Visitor,False,False
12.0,252.5,14.0,407.5,67.0,835.3,0.045238096,0.030246913,35.609123,0.0,Sep,3,6,9,4,Returning_Visitor,False,False
3.0,428.02222,0.0,227.25,8.0,4045.7266,0.004385217,0.037037037,6.012671,0.4,June,3,2,7,18,New_Visitor,False,False
19.0,432.58334,0.0,227.25,124.0,138.87334,0.02672811,0.01735761,27.192984,0.0,May,3,10,8,7,Returning_Visitor,False,False
5.0,161.35,0.0,295.4,385.0,331.33334,0.005177873,0.08309524,23.664587,0.0,Sep,6,7,3,3,Returning_Visitor,False,False
3.0,318.64102,0.0,55.4,351.0,876.4767,0.007586207,0.023761906,19.032936,0.0,June,6,2,1,18,Returning_Visitor,False,False
6.0,1521.0,10.0,166.5,127.0,3674.7375,0.003477744,0.02387707,6.8871813,0.4,Sep,6,2,9,13,Returning_Visitor,False,False
9.0,105.375,14.0,176.5,162.0,475.65,0.005645161,0.0195595,17.284029,0.2,Sep,3,2,3,15,Returning_Visitor,False,False
20.0,177.6,10.0,249.8,124.0,3700.4958,0.01533101,0.010233918,3.30306,0.0,Nov,6,10,7,3,Returning_Visitor,False,False
0.0,634.5,0.0,274.0,2.0,1085.25,0.038927738,0.002051282,56.62364,0.0,Nov,6,2,4,15,Returning_Visitor,False,False
9.0,172.05952,14.0,214.16667,86.0,141.83333,0.014583333,0.0163943,9.294776,0.8,June,3,2,7,18,Returning_Visitor,False,False
9.0,79.333336,14.0,929.0,271.0,8591.592,0.006741573,0.008196721,1.5583814,0.0,Nov,2,2,7,9,Returning_Visitor,False,False
5.0,225.45,0.0,0.0,158.0,1623.5,0.003111111,0.009090177,29.462845,0.8,Nov,6,2,4,3,Returning_Visitor,False,False
23.0,60.083332,0.0,54.4,75.0,2171.1746,0.027027028,0.000589971,21.01747,0.0,May,3,7,2,3,Returning_Visitor,False,False
6.0,318.64102,8.0,788.0,247.0,326.58334,0.010485437,0.028505394,20.135555,0.4,Sep,1,7,3,15,Returning_Visitor,False,False
3.0,340.59167,0.0,84.5,71.0,98.333336,0.003601695,0.028505394,42.221504,0.0,June,6,2,1,20,Returning_Visitor,False,False
19.0,571.5,0.0,255.0,10.0,259.5,0.001699507,0.023870967,52.113358,0.8,May,6,10,2,3,Returning_Visitor,False,False
8.0,66.26667,14.0,693.5,2.0,1622.8833,0.002892562,0.013636364,13.82317,0.0,June,6,6,4,8,Returning_Visitor,False,False
3.0,275.91043,0.0,48.5,127.0,343.58334,0.014285714,0.018367346,11.659965,0.0,Nov,3,2,4,10,Returning_Visitor,False,False
3.0,559.1667,0.0,21.8,274.0,178.33333,0.002671513,0.055166665,5.1506634,0.0,Nov,3,6,7,11,Returning_Visitor,False,False
20.0,378.75,0.0,719.0,198.0,1140.6666,0.007906977,0.010675991,19.297531,0.4,Nov,3,2,7,3,Returning_Visitor,False,False
5.0,346.0,14.0,128.0,193.0,548.8831,0.016216217,0.0064,96.25512,0.0,June,3,10,4,2,Returning_Visitor,False,False
9.0,326.4947,8.0,20.5,29.0,175.66667,0.001746725,0.013249672,16.12416,0.4,June,3,7,7,11,Returning_Visitor,False,False
2.0,34.3,1.0,404.0,221.0,104.5,0.027586207,0.034166668,3.9967425,0.0,Nov,6,2,7,3,Returning_Visitor,False,False
19.0,189.21428,0.0,12.833333,227.0,259.75,0.015456989,0.027868852,72.302086,0.0,Nov,6,10,7,8,Returning_Visitor,False,False
8.0,42.2,10.0,29.5,51.0,5399.2314,0.006140351,0.003477932,94.01683,0.4,Sep,1,10,4,3,Returning_Visitor,False,False
23.0,42.4,10.0,514.0,385.0,1543.5,0.013,0.014285714,42.503334,0.0,June,6,2,7,20,Returning_Visitor,False,False
6.0,76.6,0.0,189.3,1.0,685.0,0.002197802,0.032525253,3.9609387,0.0,June,2,6,1,2,Returning_Visitor,False,False
6.0,33.866665,0.0,148.5,194.0,495.1,0.043333333,0.002985075,1.4696933,0.4,May,3,6,1,7,Returning_Visitor,False,False
12.0,39.48,1.0,176.0,61.0,670.0,0.003896104,0.03870588,28.050943,0.8,May,2,2,8,18,Returning_Visitor,False,False
2.0,168.4,0.0,20.5,225.0,2599.0154,0.004731183,0.014018978,6.8871813,0.0,June,3,2,4,11,Returning_Visitor,False,False
8.0,403.0,10.0,146.0,130.0,2351.8347,0.01294547,0.018055556,3.2295182,0.0,Nov,6,6,7,15,Returning_Visitor,False,False
0.0,867.9226,0.0,528.0,104.0,1647.1523,0.012926829,0.024390245,6.017564,0.0,Sep,3,10,1,3,Returning_Visitor,False,False
5.0,150.125,0.0,96.7,173.0,1854.26,0.01294547,0.013784185,41.92519,0.8,June,6,2,2,15,Returning_Visitor,False,False
1.0,165.1,8.0,114.75,40.0,4010.0642,0.08421052,0.02454223,0.58275,0.8,June,3,2,9,8,Returning_Visitor,False,False
5.0,168.0,0.0,365.25,146.0,3778.345,0.003070175,0.012186396,43.20757,0.0,Nov,1,6,1,15,Returning_Visitor,False,False
6.0,50.933334,0.0,360.0,124.0,1513.5667,0.002551834,0.03870588,64.28793,0.8,Sep,6,6,3,18,Returning_Visitor,False,False
20.0,399.2,0.0,274.0,339.0,837.375,0.002150538,0.020408163,12.360043,0.0,Nov,6,6,8,4,New_Visitor,False,False
6.0,168.0,0.0,788.0,237.0,487.32095,0.01382199,0.019676875,87.74979,0.8,Sep,6,7,7,3,Returning_Visitor,False,False
21.0,190.92319,1.0,201.0,423.0,139.33333,0.005412371,0.02044187,10.150643,0.0,June,2,2,1,7,Returning_Visitor,False,False
0.0,38.5,14.0,114.0,339.0,3646.2788,0.011481481,0.014030074,33.444714,0.8,Nov,2,2,7,3,Returning_Visitor,False,False
3.0,365.03333,1.0,65.5,501.0,1966.0923,0.01255814,0.046190474,3.2777445,0.0,Sep,3,6,7,11,Returning_Visitor,False,False
6.0,115.083336,8.0,27.75,146.0,1246.1241,0.012987013,0.005699436,2.321264,0.8,June,6,10,4,12,Returning_Visitor,False,False
8.0,112.26667,10.0,55.4,326.0,96.25,0.004421769,0.048809525,11.123422,0.4,June,3,2,3,20,Returning_Visitor,False,False
5.0,266.7,14.0,395.0,222.0,446.38333,0.012926829,0.001020408,21.47142,0.8,Oct,6,2,3,9,Returning_Visitor,False,False
8.0,81.12,8.0,230.7,76.0,3309.4487,0.005172414,0.016769541,15.43344,0.0,Nov,2,7,3,2,Returning_Visitor,False,False
8.0,178.0,10.0,186.0,193.0,1245.5762,0.009929078,0.1625,92.48221,0.0,Sep,6,2,7,3,Returning_Visitor,False,False
5.0,49.25,0.0,57.0,222.0,440.66666,0.023794873,0.032959186,10.129596,0.8,Sep,6,2,1,3,Returning_Visitor,False,False
3.0,770.7389,0.0,22.133333,248.0,442.0,0.03030303,0.073696144,57.588924,0.0,Sep,3,7,8,13,Returning_Visitor,False,False
6.0,493.75,0.0,1109.5333,271.0,781.5,0.024623657,0.012068881,1.5978035,0.0,June,3,2,8,3,Returning_Visitor,False,False
9.0,67.5,0.0,105.8,192.0,2435.7437,0.006024096,0.014048347,27.238663,0.8,Sep,6,2,3,13,Returning_Visitor,False,False
6.0,116.2,0.0,26.0,226.0,937.7167,0.001428571,0.007,56.3176,0.0,June,1,6,8,18,Returning_Visitor,False,False
0.0,580.3333,8.0,620.25,84.0,66.4,0.00931255,0.03736434,8.4247875,0.0,June,3,2,7,13,Returning_Visitor,False,False
0.0,40.9,10.0,312.0,127.0,1970.0,0.008959436,0.02463768,10.051903,0.0,June,6,6,9,3,Returning_Visitor,False,False
8.0,209.625,14.0,120.0,33.0,526.8333,0.01533101,0.047238097,27.432095,0.8,June,1,7,7,7,Returning_Visitor,False,False
3.0,228.35,0.0,63.0,84.0,572.9,0.009340659,0.024062503,7.7349033,0.8,Sep,3,2,7,20,Returning_Visitor,False,False
3.0,96.18667,10.0,26.1,141.0,335.25,0.007179487,0.005333333,72.43846,0.0,Nov,1,6,4,20,Returning_Visitor,False,False
11.0,578.5,0.0,825.5,27.0,1183.05,0.08461539,0.048125,62.516644,0.0,June,6,2,3,9,Returning_Visitor,False,False
3.0,85.1,0.0,58.95238,84.0,1570.5,0.011455734,0.016624762,3.919127,0.0,Nov,3,2,7,15,Returning_Visitor,False,False
9.0,81.666664,1.0,41.0,183.0,1052.256,0.005228758,0.024611656,0.0,0.8,Nov,6,2,7,2,Returning_Visitor,False,False
5.0,40.9,10.0,136.0,189.0,648.0,0.014642857,0.017992979,17.222818,0.0,June,6,6,7,7,Returning_Visitor,False,False
5.0,253.06667,8.0,29.5,10.0,1212.0303,0.027272727,0.034166668,12.096221,0.0,Nov,6,2,8,15,Returning_Visitor,False,False
3.0,17.348484,0.0,201.4,58.0,599.1,0.001495726,0.020139353,13.781508,0.0,June,6,2,8,3,Returning_Visitor,False,False
3.0,548.3143,0.0,65.5,2.0,943.25,0.018974358,0.031868134,55.820995,0.8,June,2,2,4,18,Returning_Visitor,False,False
20.0,16.666666,0.0,1109.5333,127.0,700.0467,0.01,0.037931032,2.394918,0.0,Oct,3,10,4,13,Returning_Visitor,False,False
0.0,368.4,10.0,8.0,162.0,864.00714,0.00610687,0.021947073,0.81830657,0.0,May,6,7,4,18,Returning_Visitor,False,False
9.0,317.01895,1.0,0.0,385.0,1008.4167,0.043333333,0.003076923,54.07524,0.0,June,6,2,1,3,Returning_Visitor,False,False
27.0,171.73334,0.0,594.13336,105.0,2450.4358,0.01577381,0.014367816,2.7025177,0.0,May,2,6,3,15,Returning_Visitor,False,False
8.0,138.91667,1.0,384.0,256.0,1121.5,0.028253969,0.022411525,12.18,0.0,June,6,7,9,15,Returning_Visitor,False,False
2.0,107.4,0.0,22.0,189.0,751.8,0.001169591,0.051282052,36.955006,0.8,June,6,2,3,7,New_Visitor,False,False
